blueduck_field_data.csv,,,,,,,,,,,,,,,
S10,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726309.44,5315367.5,165.88,46144,0.157402036
S10,Upstream,37,10,,pool,Forest,Eric,13-Jul-15,1,,726309.28,5315361.7,165.65,46080,0.157402036
S10,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726310.59,5315358.84,165.65,46080,0.157402036
S10,Upstream,3,50,,,Forest,Eric,13-Jul-15,1,,726312.1,5315353.34,166.66,46080,0.157402036
S10,Upstream,4,60,,vegetation,Forest,Eric,13-Jul-15,1,,726310.9,5315346.84,166.66,45632,0.157402036
S10,Upstream,23,10,,,Forest,Eric,13-Jul-15,1,,726311.09,5315342.98,168.05,45632,0.157402036
S10,Upstream,5,50,,deeply incised channel,Forest,Eric,13-Jul-15,1,,726312.95,5315337.23,170.52,45632,0.157402036
S10,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726315.61,5315333.59,170.52,45120,0.157402036
S10,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726317.44,5315327.88,172.08,44224,0.157402036
S10,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726319.82,5315324.15,172.08,44224,0.157402036
S10,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726324.07,5315320.04,175.12,44224,0.157402036
S10,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726324.02,5315315,175.12,43136,0.157402036
S10,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726325.47,5315310.56,176.27,43136,0.157402036
S10,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726326.28,5315306.49,177.98,43136,0.157402036
S10,Upstream,22,50,,,Forest,Eric,13-Jul-15,1,,726328.2,5315300.61,179.47,42432,0.157402036
S11,Upstream,17,50,,"covered by vegetation, but still flowing in grass tunnel",Forest,Eric,13-Jul-15,1,447,726308.45,5315375.21,167.27,70208,0.2071007654
S11,Upstream,13,60,,,Forest,Eric,13-Jul-15,1,,726316.01,5315374.81,169.65,67840,0.2071007654
S11,Upstream,2,,,,Forest,Eric,13-Jul-15,1,,726321.3,5315374.85,171.9,67584,0.2071007654
S11,Upstream,22,50,,,Forest,Eric,13-Jul-15,1,,726326.17,5315373.83,171.9,67584,0.2071007654
S11,Upstream,20,30,,,Forest,Eric,13-Jul-15,1,,726328.97,5315373.85,171.9,66560,0.2071007654
S11,Upstream,8,30,,,Forest,Eric,13-Jul-15,1,,726333.48,5315369.69,171.66,66560,0.2071007654
S11,Upstream,6,,,bedrock channel,Forest,Eric,13-Jul-15,1,,726338.65,5315369.78,173.55,63936,0.2071007654
S11,Upstream,37,,,,Forest,Eric,13-Jul-15,1,,726345.24,5315371.88,178.13,63488,0.2071007654
S11,Upstream,23,,,,Forest,Eric,13-Jul-15,1,,726346.62,5315372.22,178.13,63488,0.2071007654
S11,Upstream,13,60,,,Forest,Eric,13-Jul-15,1,,726353.48,5315368.69,177.54,63040,0.2071007654
S11,Upstream,22,,,,Forest,Eric,13-Jul-15,1,,726359.62,5315368.27,177.54,62528,0.2071007654
S11,Upstream,14,60,,,Forest,Eric,13-Jul-15,1,,726364.03,5315367.17,179.63,62528,0.2071007654
S11,Upstream,15,70,,,Forest,Eric,13-Jul-15,1,,726368.48,5315368.87,179.63,62400,0.2071007654
S11,Upstream,3,,,,Forest,Eric,13-Jul-15,1,,726373.86,5315368.72,181.6,62400,0.2071007654
S11,Upstream,14,70,,,Forest,Eric,13-Jul-15,1,,726377.55,5315367.64,183.43,59840,0.2071007654
S11,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726382.22,5315369.04,186.49,59840,0.2071007654
S11,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726388.5,5315368.41,185.19,59840,0.2071007654
S11,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726392.74,5315369.48,190.15,59392,0.2071007654
S11,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726398.24,5315369.86,190.15,59392,0.2071007654
S11,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726403.06,5315370.25,191.66,59264,0.2071007654
S11,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726408.54,5315370.24,191.66,57728,0.2071007654
S11,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726411.1,5315369.22,192.91,57728,0.2071007654
S11,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726414.98,5315367.29,189.89,56704,0.2071007654
S11,Upstream,3,50,,leaf litter,Forest,Eric,13-Jul-15,1,,726422.6,5315367.78,191.29,56704,0.2071007654
S11,Upstream,5,40,,,Forest,Eric,13-Jul-15,1,,726426.94,5315370.2,195.33,56256,0.2071007654
S11,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726431.74,5315369.8,195.33,54080,0.2071007654
S11,Upstream,29,70,,,Forest,Eric,13-Jul-15,1,,726436.61,5315372.54,195.98,54080,0.2071007654
S11,Upstream,8,,,bedrock channel,Forest,Eric,13-Jul-15,1,,726440.81,5315371.77,197.75,51328,0.2071007654
S11,Upstream,7,,,bedrock channel,Forest,Eric,13-Jul-15,1,,726444.56,5315374.55,197.75,51328,0.2071007654
S11,Upstream,4,,,,Forest,Eric,13-Jul-15,1,,726448.44,5315376.56,201.69,49088,0.2071007654
S11,Upstream,11,70,,,Forest,Eric,13-Jul-15,1,,726453.79,5315376.6,203.13,49088,0.2071007654
S11,Upstream,2,,,,Forest,Eric,13-Jul-15,1,,726458.89,5315375.18,204.1,49088,0.2071007654
S11,Upstream,0,,,standing water,Forest,Eric,13-Jul-15,1,,726462.94,5315375.76,204.1,47808,0.2071007654
S11,Upstream,4,,,,Forest,Eric,13-Jul-15,1,,726468.26,5315375.98,204.01,47808,0.2071007654
S11,Upstream,0,,,,Forest,Eric,13-Jul-15,1,,726471.36,5315376.24,204.01,47040,0.2071007654
S11,Upstream,38,30,,,Forest,Eric,13-Jul-15,1,,726477.45,5315373.45,203.03,47040,0.2071007654
S11,Upstream,17,30,,,Forest,Eric,13-Jul-15,1,,726483.81,5315372.96,204.78,45184,0.2071007654
S11,Upstream,21,40,,,Forest,Eric,13-Jul-15,1,,726487.52,5315370.84,204.78,43968,0.2071007654
S11,Upstream,13,50,,,Forest,Eric,13-Jul-15,1,,726494.52,5315368.46,206.99,27200,0.2071007654
S12,Downstream,22,,,,Forest,Emily,13-Jul-15,3,446,726278.01,5315391.82,159.38,268288,-0.0718179779
S12,Downstream,24,10,,"bankful channel is much wider than in pastureland, and stream meanders within channel",Forest,Emily,13-Jul-15,3,,726277.72,5315394.53,159.38,268288,-0.0718179779
S12,Downstream,41,,,,Forest,Emily,13-Jul-15,3,,726278.52,5315398.65,159.23,269632,-0.0718179779
S12,Downstream,141,60,,,Forest,Emily,13-Jul-15,3,,726280.34,5315403.2,159.04,270720,-0.0718179779
S12,Downstream,12,,,,Forest,Emily,13-Jul-15,3,,726278.48,5315407.99,159.04,272512,-0.0718179779
S12,Downstream,47,10,,small tape measure breaks,Forest,Emily,13-Jul-15,3,,726277.34,5315412.49,158.84,272512,-0.0718179779
S12,Downstream,63,20,,,Forest,Emily,13-Jul-15,3,,726278.72,5315417.82,158.84,272576,-0.0718179779
S12,Downstream,44,10,,,Forest,Emily,13-Jul-15,3,,726277.84,5315422.54,158.7,272576,-0.0718179779
S12,Downstream,65,10,,,Forest,Emily,13-Jul-15,3,,726275.18,5315426.4,158.7,275712,-0.0718179779
S12,Downstream,56,,,,Forest,Emily,13-Jul-15,3,,726274.59,5315431.6,156.46,276928,-0.0718179779
S12,Downstream,328,40,LT,"small tape measure unusable, using long tape, so in cm from here on out",Forest,Emily,13-Jul-15,3,,726275.89,5315435.96,158.63,276928,-0.0718179779
S12,Downstream,226,30,LT,,Forest,Emily,13-Jul-15,3,,726279.08,5315439.58,158.63,276992,-0.0718179779
S12,Downstream,85,30,LT,,Forest,Emily,13-Jul-15,3,,726278.97,5315444.78,158.64,276992,-0.0718179779
S12,Downstream,147,0,LT,,Forest,Emily,13-Jul-15,3,,726279.3,5315449.44,158.64,279296,-0.0718179779
S12,Downstream,46,10,LT,,Forest,Emily,13-Jul-15,3,,726280.79,5315453.31,159.72,279296,-0.0718179779
S12,Downstream,40,,LT,,Forest,Emily,13-Jul-15,3,,726280.25,5315459.19,159.79,279296,-0.0718179779
S12,Downstream,100,,LT,,Forest,Emily,13-Jul-15,3,,726280.14,5315464.02,159.79,282944,-0.0718179779
S12,Downstream,83,50,LT,,Forest,Emily,13-Jul-15,3,,726277.98,5315467.49,159.86,282944,-0.0718179779
S12,Downstream,30,,LT,ongaonga,Forest,Emily,13-Jul-15,3,,726273.11,5315467.69,156.58,282944,-0.0718179779
S12,Downstream,135,30,LT,,Forest,Emily,13-Jul-15,3,,726269.49,5315472.08,156.58,282944,-0.0718179779
S12,Downstream,250,30,LT,,Forest,Emily,13-Jul-15,3,,726269.04,5315476.04,156.39,282944,-0.0718179779
S12,Downstream,109,50,LT,@ fence,Forest,Emily,13-Jul-15,3,,726267.33,5315479.6,153.03,282944,-0.0718179779
S12,Downstream,42,,LT,,Forest,Emily,13-Jul-15,3,,726267.99,5315485.22,152.69,287680,-0.0718179779
S12,Downstream,111,10,LT,,Forest,Emily,13-Jul-15,3,,726265.56,5315489.34,152.69,289792,-0.0718179779
S12,Downstream,74,,LT,,Forest,Emily,13-Jul-15,3,,726261.74,5315491.36,152.33,289792,-0.0718179779
S12,Downstream,165,20,LT,,Forest,Emily,13-Jul-15,3,,726257.86,5315492.88,150.51,289792,-0.0718179779
S12,Downstream,27,,LT,,Forest,Emily,13-Jul-15,3,,726255.22,5315497.54,150.51,290432,-0.0718179779
S12,Downstream,53,50,LT,,Forest,Emily,13-Jul-15,3,,726255.76,5315501.46,149.8,290432,-0.0718179779
S12,Downstream,77,40,LT,,Forest,Emily,13-Jul-15,3,,726258.82,5315505.68,149.8,292096,-0.0718179779
S12,Downstream,69,,LT,,Forest,Emily,13-Jul-15,3,,726260.86,5315509.73,151.92,292096,-0.0718179779
S12,Downstream,82,20,LT,,Forest,Emily,13-Jul-15,3,,726263.73,5315514.98,151.13,292864,-0.0718179779
S12,Downstream,138,40,LT,,Forest,Emily,13-Jul-15,3,,726265.71,5315518.32,151.13,292864,-0.0718179779
S12,Downstream,30,10,LT,,Forest,Emily,13-Jul-15,3,,726266.74,5315522.25,151.13,293312,-0.0718179779
S12,Downstream,137,5,LT,pool,Forest,Emily,13-Jul-15,3,,726268.34,5315526.78,150.33,293376,-0.0718179779
S12,Downstream,46,0,LT,"muddy and disturbed, near a road",Forest,Emily,13-Jul-15,3,,726270.45,5315531.45,152.06,293376,-0.0718179779
S12,Downstream,57,10,LT,Road crosses here,Forest,Emily,13-Jul-15,3,450,726270.06,5315536.15,152.06,295232,-0.0718179779
S12,Downstream,110,10,LT,,Forest,Emily,13-Jul-15,3,,726269.73,5315542,151.31,295232,-0.0718179779
S12,Downstream,71,10,LT,,Forest,Emily,13-Jul-15,3,,726270.21,5315545.3,151.31,295232,-0.0718179779
S12,Downstream,83,10,LT,,Forest,Emily,13-Jul-15,3,,726267.96,5315549.21,147.97,295232,-0.0718179779
S12,Downstream,348,70,LT,,Forest,Emily,13-Jul-15,3,,726263.56,5315551.58,147.97,296192,-0.0718179779
S12,Downstream,80,30,LT,,Forest,Emily,13-Jul-15,3,,726257.47,5315550.8,145.98,296192,-0.0718179779
S12,Downstream,109,20,LT,,Forest,Emily,13-Jul-15,3,,726254.58,5315552.52,145.98,296192,-0.0718179779
S12,Downstream,193,10,LT,,Forest,Emily,13-Jul-15,3,,726249.66,5315553.26,144.34,296192,-0.0718179779
S12,Downstream,60,,LT,,Forest,Emily,13-Jul-15,3,,726245.31,5315555.03,145.73,296192,-0.0718179779
S12,Downstream,135,20,LT,,Forest,Emily,13-Jul-15,3,,726242.53,5315558.84,144.26,296768,-0.0718179779
S12,Downstream,196,30,LT,,Forest,Emily,13-Jul-15,3,,726244.76,5315564.61,143.32,296768,-0.0718179779
S12,Downstream,108,10,LT,,Forest,Emily,13-Jul-15,3,,726247.65,5315567.99,142.5,297920,-0.0718179779
S12,Downstream,124,,LT,,Forest,Emily,13-Jul-15,3,,726252.01,5315569.66,142.5,297920,-0.0718179779
S12,Downstream,111,20,LT,,Forest,Emily,13-Jul-15,3,,726253.49,5315573.94,141.84,297920,-0.0718179779
S12,Downstream,113,30,LT,,Forest,Emily,13-Jul-15,3,,726256.87,5315580.08,142.26,320384,-0.0718179779
S12,Downstream,144,50,LT,,Forest,Emily,13-Jul-15,3,451,726258.25,5315581.95,142.26,320384,-0.0718179779
S13,Upstream,40,60,LT,,Forest,Emily,13-Jul-15,1,451,726258.09,5315585.61,142.26,322624,0.3319275121
S13,Upstream,23,20,LT,,Forest,Emily,13-Jul-15,1,,726266.06,5315586.18,144.38,322624,0.3319275121
S13,Upstream,80,90,LT,"base of ~12 meter headcut with dripping walls. Probably a plunge pool drilled into alluvial deposits. Definitely not possible to climb up from here, will resume later",Forest,Emily,13-Jul-15,1,,726270.76,5315588.15,146.25,21504,0.3319275121
S13,Upstream,38,10,LT,measuring recommenced after finishing segment 14,Pasture,Eric,13-Jul-15,1,,726274.95,5315587.55,146.25,21248,0.3319275121
S13,Upstream,15,20,LT,,Pasture,Eric,13-Jul-15,1,,726280.07,5315588.49,148.71,21248,0.3319275121
S13,Upstream,73,50,LT,,Pasture,Eric,13-Jul-15,1,,726284.66,5315589.54,148.71,21248,0.3319275121
S13,Upstream,26,40,LT,,Pasture,Eric,13-Jul-15,1,,726289.91,5315589.88,151.38,21248,0.3319275121
S13,Upstream,46,50,LT,,Pasture,Eric,13-Jul-15,1,,726293.84,5315588.19,151.38,21248,0.3319275121
S13,Upstream,52,40,LT,,Pasture,Eric,13-Jul-15,1,,726296.38,5315583.93,154.68,19520,0.3319275121
S13,Upstream,27,30,LT,,Pasture,Eric,13-Jul-15,1,,726298.7,5315579.98,154.68,19520,0.3319275121
S13,Upstream,53,30,LT,,Pasture,Eric,13-Jul-15,1,,726302.15,5315576.72,158.33,19520,0.3319275121
S13,Upstream,28,,LT,,Pasture,Eric,13-Jul-15,1,,726306.43,5315574.91,158.33,19520,0.3319275121
S13,Upstream,35,30,LT,gully cut with higher sides in pasture. The origin of these steepsided channels is confusing,Pasture,Eric,13-Jul-15,1,,726310.67,5315572.53,161.6,19520,0.3319275121
S13,Upstream,0,,LT,,Pasture,Eric,13-Jul-15,1,,726314.04,5315569.87,161.6,18048,0.3319275121
S13,Upstream,28,30,LT,,Pasture,Eric,13-Jul-15,1,,726318.62,5315568.48,165.39,18048,0.3319275121
S13,Upstream,45,10,LT,,Pasture,Eric,13-Jul-15,1,,726322.92,5315567.05,165.39,18048,0.3319275121
S13,Upstream,0,,LT,,Pasture,Eric,13-Jul-15,1,,726328.13,5315565.82,168.99,18048,0.3319275121
S13,Upstream,0,,LT,,Pasture,Eric,13-Jul-15,1,,726333.02,5315563.54,168.99,16896,0.3319275121
S13,Upstream,13,,LT,,Pasture,Eric,13-Jul-15,1,,726336.88,5315560.03,172.36,16896,0.3319275121
S13,Upstream,16,,LT,,Pasture,Eric,13-Jul-15,1,,726340.25,5315558.7,172.36,16896,0.3319275121
S13,Upstream,8,20,LT,,Pasture,Eric,13-Jul-15,1,,726341.73,5315554.36,176.07,16896,0.3319275121
S14,Downstream,74,,LT,leaf litter,Forest,Emily,13-Jul-15,3,451,726258.15,5315586.53,142.26,322624,-0.0224508758
S14,Downstream,83,30,LT,,Forest,Emily,13-Jul-15,3,,726259.39,5315591.24,142.07,324416,-0.0224508758
S14,Downstream,192,30,LT,,Forest,Emily,13-Jul-15,3,,726261.48,5315596.07,142.38,324416,-0.0224508758
S14,Downstream,49,,LT,,Forest,Emily,13-Jul-15,3,,726262.08,5315600.2,142.38,324416,-0.0224508758
S14,Downstream,76,10,LT,,Forest,Emily,13-Jul-15,3,,726257.33,5315602.57,142.15,324416,-0.0224508758
S14,Downstream,128,20,LT,,Forest,Emily,13-Jul-15,3,,726252.37,5315604.57,140.81,324544,-0.0224508758
S14,Downstream,65,20,LT,,Forest,Eric,13-Jul-15,3,,726250.78,5315608.82,140.81,403584,-0.0224508758
S14,Downstream,73,,LT,,Forest,Eric,13-Jul-15,3,,726252.66,5315612.58,140.65,403584,-0.0224508758
S14,Downstream,91,,LT,,Forest,Eric,13-Jul-15,3,,726254.53,5315617.36,140.65,404352,-0.0224508758
S14,Downstream,88,30,LT,,Forest,Eric,13-Jul-15,3,,726253.18,5315622.17,140.31,404352,-0.0224508758
S14,Downstream,89,,LT,,Forest,Eric,13-Jul-15,3,,726254.21,5315625.84,140.31,404352,-0.0224508758
S14,Downstream,74,10,LT,,Forest,Eric,13-Jul-15,3,,726254.75,5315630.31,140.23,405248,-0.0224508758
S14,Downstream,106,10,LT,,Forest,Eric,13-Jul-15,3,,726257.4,5315634.51,140.08,405248,-0.0224508758
S14,Downstream,70,10,LT,,Forest,Eric,13-Jul-15,3,,726259.51,5315638.93,140.08,415104,-0.0224508758
S14,Downstream,138,10,LT,,Forest,Eric,13-Jul-15,3,,726259.47,5315643.57,140.57,415104,-0.0224508758
S14,Downstream,97,20,LT,,Forest,Eric,13-Jul-15,3,,726261.35,5315649.51,140.57,418752,-0.0224508758
S14,Downstream,110,20,LT,,Forest,Eric,13-Jul-15,3,,726264.58,5315651.35,140.35,418752,-0.0224508758
S14,Downstream,252,20,LT,,Forest,Eric,13-Jul-15,3,452,726266.57,5315655.26,140.35,418752,-0.0224508758
S15,Upstream,93,10,LT,,Forest,Emily,13-Jul-15,3,452,726267.61,5315658.48,141.8,418752,0.0933422489
S15,Upstream,15,,LT,,Forest,Emily,13-Jul-15,3,,726263.19,5315655.28,140.77,418752,0.0933422489
S15,Upstream,80,,LT,,Forest,Emily,13-Jul-15,3,,726258.21,5315653.74,140.77,418752,0.0933422489
S15,Upstream,44,,LT,,Forest,Emily,13-Jul-15,3,,726254.44,5315651.45,141.94,415104,0.0933422489
S15,Upstream,30,40,LT,,Forest,Emily,13-Jul-15,3,,726250.46,5315647.55,141.05,415104,0.0933422489
S15,Upstream,100,70,LT,,Forest,Emily,13-Jul-15,3,,726246.85,5315644.5,141.79,405248,0.0933422489
S15,Upstream,44,,LT,,Forest,Emily,13-Jul-15,3,,726242.03,5315642.9,141.79,405248,0.0933422489
S15,Upstream,38,,LT,,Forest,Emily,13-Jul-15,3,,726237.6,5315640.21,142.41,405248,0.0933422489
S15,Upstream,79,,LT,,Forest,Emily,13-Jul-15,3,,726235.11,5315635.64,142.41,405248,0.0933422489
S15,Upstream,50,10,LT,,Forest,Emily,13-Jul-15,3,,726235.87,5315631.18,142.02,403968,0.0933422489
S15,Upstream,178,80,LT,,Forest,Emily,13-Jul-15,3,,726238.45,5315628.11,142.02,403968,0.0933422489
S15,Upstream,42,10,LT,,Forest,Emily,13-Jul-15,3,,726237.08,5315623.11,141.12,403968,0.0933422489
S15,Upstream,30,10,LT,,Forest,Emily,13-Jul-15,3,,726235.61,5315617.84,140.87,403968,0.0933422489
S15,Upstream,95,30,LT,,Forest,Emily,13-Jul-15,3,,726233.57,5315613.84,140.87,403584,0.0933422489
S15,Upstream,50,30,LT,,Forest,Emily,13-Jul-15,3,,726233.29,5315608.39,140.77,77184,0.0933422489
S15,Upstream,27,80,LT,,Forest,Emily,13-Jul-15,3,,726229.53,5315605.66,142.15,76672,0.0933422489
S15,Upstream,42,,LT,,Forest,Emily,13-Jul-15,3,,726225.53,5315605.29,142.15,76672,0.0933422489
S15,Upstream,56,,LT,,Forest,Emily,13-Jul-15,3,,726220.89,5315605.91,143.86,76288,0.0933422489
S15,Upstream,37,20,LT,,Forest,Emily,13-Jul-15,3,,726215.18,5315605.43,146.05,75712,0.0933422489
S15,Upstream,50,10,LT,,Forest,Emily,13-Jul-15,3,,726210.59,5315605.68,146.05,75712,0.0933422489
S15,Upstream,22,20,LT,,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,3,,726205.27,5315605.79,148.43,75712,0.0933422489
S15,Upstream,42,10,"LT, G",,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,3,,726200.29,5315606.3,148.43,75712,0.0933422489
S15,Upstream,60,40,"LT, G",mixed mud and grass in channel,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,3,,726195.59,5315605.14,150.79,73280,0.0933422489
S15,Upstream,30,50,"LT, G",,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,3,,726191.46,5315602.77,149.46,72576,0.0933422489
S15,Upstream,78,30,"LT, G",,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,3,,726187.01,5315600.05,151.46,72576,0.0933422489
S15,Upstream,74,30,LT,,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,3,454,726182.83,5315598.21,153.2,72576,0.0933422489
S16a,Upstream,20,10,LT,,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,2,454,726175.68,5315597.41,153.2,3008,0.2468420946
S16a,Upstream,30,30,LT,,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,2,,726173.83,5315601.32,154.43,3008,0.2468420946
S16a,Upstream,56,10,LT,,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,2,,726173.3,5315605.72,156.14,2944,0.2468420946
S16a,Upstream,18,20,LT,leaf litter,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,2,,726168.95,5315606.78,156.14,2944,0.2468420946
S16a,Upstream,43,20,LT,,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,2,,726165.34,5315609.68,157.24,2944,0.2468420946
S16a,Upstream,18,30,LT,,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,2,,726163.47,5315613.57,159.07,2880,0.2468420946
S16a,Upstream,26,10,LT,trampled,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,2,,726165.95,5315617.61,159.07,2880,0.2468420946
S16a,Upstream,16,10,LT,,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,2,,726163.08,5315621.45,161.09,2880,0.2468420946
S16a,Upstream,15,40,LT,,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,2,,726160.16,5315624.86,161.09,2816,0.2468420946
S16a,Upstream,10,,LT,,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,2,,726156.13,5315627.4,161.98,2816,0.2468420946
S16a,Upstream,410,90,"LT, MC",trampled by cattle,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,2,,726155.46,5315631.8,164.15,2816,0.2468420946
S16a,Upstream,80,60,LT,,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,2,,726153.83,5315635.66,164.15,2752,0.2468420946
S16a,Upstream,58,30,LT,,Mixed Trees/Shrubs/Pasture,Emily,13-Jul-15,2,,726152.82,5315639.63,166.34,2752,0.2468420946
S17,Upstream,56,20,LT,,Mixed Trees/Shrubs/Pasture,Eric,14-Jul-15,2,454,726178.36,5315593.36,152,67136,0.1455753293
S17,Upstream,28,10,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,2,,726175.24,5315588.83,152,66624,0.1455753293
S17,Upstream,21,10,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,2,,726174.73,5315584.69,152.87,66624,0.1455753293
S17,Upstream,67,10,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,2,,726174.19,5315579.76,154.09,66624,0.1455753293
S17,Upstream,5,,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,2,,726171.49,5315576.6,154.09,66624,0.1455753293
S17,Upstream,14,,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,2,,726167.4,5315574.65,154.09,10304,0.1455753293
S17,Upstream,162,10,LT,"on road, flowing through and around vehicle ruts",Mixed Trees/Shrubs/Pasture,,14-Jul-15,2,,726164.73,5315571.99,155.57,10304,0.1455753293
S17,Upstream,92,40,LT,"off road, but ground heavily trampled by stock",Mixed Trees/Shrubs/Pasture,,14-Jul-15,2,,726162.51,5315568.34,155.57,10304,0.1455753293
S17,Upstream,102,30,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,2,455,726160.99,5315564.57,156.86,10304,0.1455753293
S18,Upstream,8,,LT,"following gutter in road, stream flows beside road for some time",Pasture,Eric,14-Jul-15,1,455,726160.81,5315563.44,156.86,10304,0.0610975239
S18,Upstream,13,,LT,,Pasture,Eric,14-Jul-15,1,,726157.7,5315567.04,155.93,10304,0.0610975239
S18,Upstream,5,,LT,,Pasture,Eric,14-Jul-15,1,,726157,5315571.99,155.93,10304,0.0610975239
S18,Upstream,3,,LT,,Pasture,Eric,14-Jul-15,1,,726156.42,5315576.28,155.4,10304,0.0610975239
S18,Upstream,6,,LT,,Pasture,Eric,14-Jul-15,1,,726153.25,5315580.23,155.4,10304,0.0610975239
S18,Upstream,36,40,LT,,Pasture,Eric,14-Jul-15,1,,726151.79,5315584.31,155.15,5824,0.0610975239
S18,Upstream,26,30,LT,,Pasture,Eric,14-Jul-15,1,,726148.89,5315588.36,156.75,5824,0.0610975239
S18,Upstream,7,,LT,,Pasture,Eric,14-Jul-15,1,,726147.81,5315593.02,156.95,5824,0.0610975239
S18,Upstream,11,,LT,,Pasture,Eric,14-Jul-15,1,,726145.77,5315597.49,157.73,4544,0.0610975239
