blueduck_field_data.csv,,,,,,,,,,,,,,,
S18,Upstream,9,20,LT,,Pasture,Eric,14-Jul-15,1,,726142.98,5315601.28,159.63,4288,0.0610975239
S19,Upstream,0,,LT,"also flows through gutter, but flows over road to meet up with segment 16",Pasture,Eric,14-Jul-15,1,456,726147.57,5315641.26,167.44,2688,0.2003284891
S19,Upstream,10,,LT,,Pasture,Eric,14-Jul-15,1,,726144.87,5315645.22,169.68,2688,0.2003284891
S19,Upstream,16,,LT,,Pasture,Eric,14-Jul-15,1,,726144.48,5315650,171.03,2688,0.2003284891
S19,Upstream,55,10,LT,,Pasture,Eric,14-Jul-15,1,,726144.31,5315655.32,173.21,2624,0.2003284891
S19,Upstream,2,,LT,,Pasture,Eric,14-Jul-15,1,,726144.56,5315660.22,173.21,2624,0.2003284891
S19,Upstream,8,,LT,,Pasture,Eric,14-Jul-15,1,,726146.22,5315665.25,173.27,2624,0.2003284891
S19,Upstream,0,,LT,,Pasture,Eric,14-Jul-15,1,,726147.18,5315670.32,174.47,2624,0.2003284891
S19,Upstream,7,10,LT,,Pasture,Eric,14-Jul-15,1,,726151.06,5315674.09,174.47,2624,0.2003284891
S20,Upstream,12,,LT,,Pasture,Emily,14-Jul-15,2,455,726160.62,5315563.03,156.86,54080,0.1508276798
S20,Upstream,34,10,LT,vegetation,Forest,Emily,14-Jul-15,2,,726156.97,5315558.58,156.67,54080,0.1508276798
S20,Upstream,9,,LT,,Forest,Emily,14-Jul-15,2,,726152.91,5315556.83,157.61,52352,0.1508276798
S20,Upstream,50,10,LT,leaf litter,Forest,Emily,14-Jul-15,2,,726148.66,5315553.42,158.18,52352,0.1508276798
S20,Upstream,60,10,LT,,Forest,Emily,14-Jul-15,2,,726146.34,5315549.66,158.18,51968,0.1508276798
S20,Upstream,23,,LT,gully carved into rock,Forest,Emily,14-Jul-15,2,,726143.93,5315545.36,159.06,51200,0.1508276798
S20,Upstream,16,30,LT,leaf litter,Forest,Emily,14-Jul-15,2,,726140.83,5315541.38,161.51,51200,0.1508276798
S20,Upstream,3,,LT,,Forest,Emily,14-Jul-15,2,,726137,5315538.36,161.51,51200,0.1508276798
S20,Upstream,0,,LT,,Forest,Emily,14-Jul-15,2,,726138.14,5315533.82,161.51,49600,0.1508276798
S20,Upstream,52,,LT,,Forest,Emily,14-Jul-15,2,,726139.95,5315529.47,162.01,47744,0.1508276798
S20,Upstream,11,,LT,,Forest,Emily,14-Jul-15,2,,726137.25,5315524.81,161.99,47744,0.1508276798
S20,Upstream,9,,LT,,Forest,Emily,14-Jul-15,2,,726133.44,5315520.98,164.95,47744,0.1508276798
S20,Upstream,24,10,LT,2 knickpoints in succession,Forest,Emily,14-Jul-15,2,,726129.77,5315518.6,164.95,47744,0.1508276798
S20,Upstream,5,,LT,,Forest,Emily,14-Jul-15,2,,726126.43,5315515.7,165.46,45824,0.1508276798
S20,Upstream,23,,LT,,Forest,Emily,14-Jul-15,2,,726122.37,5315511.89,168.41,45824,0.1508276798
S20,Upstream,27,,LT,,Forest,Emily,14-Jul-15,2,,726118.41,5315508.77,168.66,45824,0.1508276798
S20,Upstream,5,,LT,,Forest,Emily,14-Jul-15,2,,726113.68,5315507.77,171.78,45824,0.1508276798
S20,Upstream,30,20,LT,,Pasture,Emily,14-Jul-15,2,,726107.81,5315504.85,175.3,43968,0.1508276798
S20,Upstream,113,40,LT,cow trampled in hollow,Pasture,Emily,14-Jul-15,2,,726104.25,5315504.54,175.3,43968,0.1508276798
S20,Upstream,24,10,LT,,Pasture,Emily,14-Jul-15,2,,726101.46,5315501.17,178.04,42816,0.1508276798
S20,Upstream,35,10,LT,,Pasture,Emily,14-Jul-15,2,,726100.09,5315496.49,178.04,42816,0.1508276798
S20,Upstream,13,10,LT,mud and grass,Pasture,Emily,14-Jul-15,2,,726097.65,5315491.74,177.01,41152,0.1508276798
S20,Upstream,12,20,LT,mud and grass,Pasture,Emily,14-Jul-15,2,,726094.17,5315488.14,177.01,41152,0.1508276798
S20,Upstream,8,,LT,,Pasture,Emily,14-Jul-15,2,,726090.68,5315486.03,178.66,38080,0.1508276798
S20,Upstream,25,,LT,,Pasture,Emily,14-Jul-15,2,,726085.94,5315485.72,178.66,38080,0.1508276798
S20,Upstream,10,10,LT,,Pasture,Emily,14-Jul-15,2,,726081.71,5315485.03,181.35,38080,0.1508276798
S20,Upstream,42,,LT,,Pasture,Emily,14-Jul-15,2,,726078.05,5315480.53,181.35,38080,0.1508276798
S20,Upstream,17,10,LT,,Pasture,Emily,14-Jul-15,2,,726077.03,5315476.39,182.29,14528,0.1508276798
S20,Upstream,17,10,LT,,Pasture,Emily,14-Jul-15,2,,726079.8,5315470.51,178.83,14528,0.1508276798
S20,Upstream,25,10,LT,,Pasture,Emily,14-Jul-15,2,,726079.9,5315466.73,178.83,14528,0.1508276798
S20,Upstream,50,20,LT,,Pasture,Emily,14-Jul-15,2,,726076.94,5315462.57,177.91,14528,0.1508276798
S20,Upstream,22,10,LT,,Pasture,Emily,14-Jul-15,2,,726076.43,5315458.09,179.81,14528,0.1508276798
S20,Upstream,15,,LT,,Pasture,Emily,14-Jul-15,2,458,726076.36,5315453.56,179.61,14528,0.1508276798
S21,Upstream,0,,LT,,Pasture,Eric,14-Jul-15,1,458,726070.9,5315449.55,179.61,8640,0.2013642865
S21,Upstream,32,,LT,,Pasture,Eric,14-Jul-15,1,,726067.03,5315449.31,181.25,8640,0.2013642865
S21,Upstream,25,30,LT,,Pasture,Eric,14-Jul-15,1,,726060.29,5315450.42,183.08,7936,0.2013642865
S21,Upstream,18,10,LT,,Pasture,Eric,14-Jul-15,1,,726057.15,5315452.78,183.08,7936,0.2013642865
S21,Upstream,2,,LT,,Pasture,Eric,14-Jul-15,1,,726051.34,5315452.36,185.03,7104,0.2013642865
S21,Upstream,6,,LT,,Pasture,Eric,14-Jul-15,1,,726047.17,5315452.71,185.03,6272,0.2013642865
S21,Upstream,25,,LT,,Pasture,Eric,14-Jul-15,1,,726043.66,5315456.52,187.54,6272,0.2013642865
S21,Upstream,15,,LT,,Pasture,Eric,14-Jul-15,1,,726039.85,5315455.53,186.97,5440,0.2013642865
S21,Upstream,59,30,LT,,Pasture,Eric,14-Jul-15,1,,726034.52,5315455.61,188.81,5440,0.2013642865
S21,Upstream,9,,LT,,Pasture,Eric,14-Jul-15,1,,726030.45,5315455.61,188.81,4672,0.2013642865
S21,Upstream,23,,LT,ice crust,Pasture,Eric,14-Jul-15,1,,726024.87,5315454.58,190.53,3968,0.2013642865
S22,Upstream,38,10,LT,,Pasture,,14-Jul-15,1,458,726070.22,5315446.72,180.84,17728,0
S23,Downstream,32,10,LT,,Forest,,14-Jul-15,4,452,726269.28,5315660.49,141.8,418752,-0.0149733422
S23,Downstream,71,10,LT,,Forest,,14-Jul-15,4,,726272.92,5315665,141.25,419904,-0.0149733422
S23,Downstream,32,20,LT,,Forest,,14-Jul-15,4,,726276.52,5315668.55,142.78,419904,-0.0149733422
S23,Downstream,120,,LT,,Forest,,14-Jul-15,4,,726279.5,5315666.5,142.78,419904,-0.0149733422
S23,Downstream,84,30,LT,going around larger meander bend ~20 meters across.,Forest,,14-Jul-15,4,,726278.16,5315661,141.25,419904,-0.0149733422
S23,Downstream,65,10,LT,,Forest,,14-Jul-15,4,,726277.74,5315656.88,140.05,419904,-0.0149733422
S23,Downstream,152,10,LT,,Forest,,14-Jul-15,4,,726277.12,5315651.29,140.05,419904,-0.0149733422
S23,Downstream,145,10,LT,,Forest,,14-Jul-15,4,,726279.54,5315647.23,139.82,419904,-0.0149733422
S23,Downstream,59,,LT,,Forest,,14-Jul-15,4,,726280.58,5315642.91,139.77,420032,-0.0149733422
S23,Downstream,100,50,LT,,Forest,,14-Jul-15,4,,726284.59,5315640.56,140.64,420032,-0.0149733422
S23,Downstream,71,,LT,,Forest,,14-Jul-15,4,,726289.29,5315643.33,139.78,421312,-0.0149733422
S23,Downstream,103,10,LT,,Forest,,14-Jul-15,4,,726290.97,5315646.99,139.78,421312,-0.0149733422
S23,Downstream,111,20,LT,,Forest,,14-Jul-15,4,,726292.49,5315651.57,139.5,421312,-0.0149733422
S23,Downstream,59,,LT,,Forest,,14-Jul-15,4,,726295.51,5315657.15,139.5,421312,-0.0149733422
S23,Downstream,52,,LT,,Forest,,14-Jul-15,4,,726298.39,5315659.6,139.36,424832,-0.0149733422
S23,Downstream,97,40,LT,,Forest,,14-Jul-15,4,,726302.72,5315659.46,139.36,424832,-0.0149733422
S23,Downstream,100,,LT,,Forest,,14-Jul-15,4,,726305.9,5315662.94,139.23,424832,-0.0149733422
S23,Downstream,27,,LT,,Forest,,14-Jul-15,4,,726307.83,5315668.09,140.05,425920,-0.0149733422
S23,Downstream,245,40,LT,,Forest,,14-Jul-15,4,,726308.31,5315669.38,140.05,425920,-0.0149733422
S23,Downstream,39,,LT,,Forest,,14-Jul-15,4,,726313.38,5315674.42,139.56,425920,-0.0149733422
S23,Downstream,75,,LT,,Forest,,14-Jul-15,4,,726318.04,5315676.49,139.56,427968,-0.0149733422
S23,Downstream,35,10,LT,,Forest,,14-Jul-15,4,,726320.98,5315680.17,138.98,427968,-0.0149733422
S23,Downstream,156,20,LT,,Forest,,14-Jul-15,4,,726323.11,5315685.63,139.41,430016,-0.0149733422
S23,Downstream,109,30,LT,,Forest,,14-Jul-15,4,,726320.94,5315689.52,140.4,430016,-0.0149733422
S23,Downstream,51,10,LT,,Forest,,14-Jul-15,4,,726323.05,5315693.76,140.4,430016,-0.0149733422
S23,Downstream,181,30,LT,,Forest,,14-Jul-15,4,,726325.98,5315697.41,141.01,431616,-0.0149733422
S23,Downstream,123,20,LT,,Forest,,14-Jul-15,4,,726330.93,5315699.31,139.29,431616,-0.0149733422
S23,Downstream,92,,LT,,Forest,,14-Jul-15,4,,726335.79,5315700.48,139.29,431616,-0.0149733422
S23,Downstream,162,,LT,,Forest,,14-Jul-15,4,,726338.44,5315704.28,138.9,432448,-0.0149733422
S23,Downstream,138,40,LT,,Forest,,14-Jul-15,4,,726339.98,5315708.83,138.9,432448,-0.0149733422
S23,Downstream,108,40,LT,,Forest,,14-Jul-15,4,,726341.32,5315713.1,139.57,433664,-0.0149733422
S23,Downstream,43,10,LT,,Forest,,14-Jul-15,4,462,726345.62,5315716.93,139.09,433664,-0.0149733422
S24,Upstream,11,20,LT,dense vegetation,Bushy,,14-Jul-15,1,462,726344.41,5315719.03,139.57,19840,0.2899813883
S24,Upstream,19,10,LT,leaf litter,Bushy,,14-Jul-15,1,,726340.61,5315721.64,140.42,19328,0.2899813883
S24,Upstream,12,40,LT,leaf litter,Bushy,,14-Jul-15,1,,726336.55,5315725.71,141.32,19328,0.2899813883
S24,Upstream,0,,LT,,Bushy,,14-Jul-15,1,,726332.27,5315728.19,141.32,18880,0.2899813883
S24,Upstream,4,,LT,,Bushy,,14-Jul-15,1,,726328.05,5315729.17,142.84,18880,0.2899813883
S24,Upstream,3,,LT,bedrock channel,Bushy,,14-Jul-15,1,,726323.35,5315732.14,142.84,18496,0.2899813883
S24,Upstream,4,,LT,,Bushy,,14-Jul-15,1,,726320.74,5315735.25,145.5,18048,0.2899813883
S24,Upstream,5,20,LT,vegetation,Bushy,,14-Jul-15,1,,726320.78,5315740.1,146.24,18048,0.2899813883
S24,Upstream,20,30,LT,,Bushy,,14-Jul-15,1,,726317.37,5315744.57,148.33,18048,0.2899813883
S24,Upstream,0,,LT,,Bushy,,14-Jul-15,1,,726313.29,5315746.25,150.44,10368,0.2899813883
S24,Upstream,7,60,LT,,Bushy,,14-Jul-15,1,,726309.36,5315749.34,150.44,10368,0.2899813883
S24,Upstream,0,,LT,,Pasture,,14-Jul-15,1,,726306.06,5315751.94,153.21,10368,0.2899813883
S24,Upstream,3,,LT,,Pasture,,14-Jul-15,1,,726302.4,5315754.83,155.02,10176,0.2899813883
S24,Upstream,5,20,LT,,Pasture,,14-Jul-15,1,,726297.35,5315756.3,157.24,9792,0.2899813883
S24,Upstream,0,,LT,,Pasture,,14-Jul-15,1,,726294.83,5315760.6,157.24,9792,0.2899813883
S24,Upstream,12,50,"LT, G",,Pasture,,14-Jul-15,1,,726291.31,5315763.7,159.28,9408,0.2899813883
S24,Upstream,5,40,"LT, G",,Pasture,,14-Jul-15,1,,726287.04,5315766.88,161.15,9408,0.2899813883
S24,Upstream,22,50,"LT, G",soil pipe,Pasture,,14-Jul-15,1,,726282.89,5315769.51,162.98,9408,0.2899813883
S24,Upstream,138,80,"LT, G",,Pasture,,14-Jul-15,1,,726281.57,5315770.97,164.63,9408,0.2899813883
S24,Upstream,0,,"LT, G",,Pasture,,14-Jul-15,1,,726279.89,5315778.43,166.24,3456,0.2899813883
S24,Upstream,0,,LT,,Pasture,,14-Jul-15,1,,726276.98,5315781.67,166.24,3456,0.2899813883
S24,Upstream,0,,LT,,Pasture,,14-Jul-15,1,,726273.38,5315783.87,167.79,448,0.2899813883
S24,Upstream,52,50,LT,,Pasture,,14-Jul-15,1,,726269.41,5315786.86,169.26,448,0.2899813883
S24,Upstream,10,,LT,,Pasture,,14-Jul-15,1,,726265.7,5315790.18,170.77,448,0.2899813883
S24,Upstream,52,70,LT,,Pasture,,14-Jul-15,1,,726260.54,5315792.02,170.77,384,0.2899813883
S24,Upstream,48,10,LT,,Pasture,,14-Jul-15,1,,726254.38,5315791.05,172.37,384,0.2899813883
S25,Downstream,99,30,LT,rejoining main stream,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,462,726351.46,5315717.62,139.09,20992,-0.036861361
S25,Downstream,98,30,LT,found lamb skull,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,,726356.28,5315718.86,138.49,20992,-0.036861361
S25,Downstream,129,10,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,,726361,5315719.54,138.96,21056,-0.036861361
S25,Downstream,87,10,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,,726364.41,5315716.13,138.22,21056,-0.036861361
S25,Downstream,128,,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,,726369.36,5315716.17,137.82,21632,-0.036861361
S25,Downstream,31,,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,,726373.8,5315717.94,137.82,21632,-0.036861361
S25,Downstream,77,,LT,<1% grass in channel,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,,726377.84,5315721.56,137.4,22144,-0.036861361
S25,Downstream,81,,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,,726378.9,5315725.4,137.4,22144,-0.036861361
S25,Downstream,88,5,LT,small amount of grass and rocks,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,,726377.6,5315730.8,137.4,22144,-0.036861361
S25,Downstream,158,,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,,726379.62,5315735.2,137.75,22144,-0.036861361
S25,Downstream,105,,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,,726383.75,5315735.52,137.75,22208,-0.036861361
S25,Downstream,114,10,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,,726389.57,5315736.97,137.02,117120,-0.036861361
S25,Downstream,54,,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,,726394.5,5315738.59,136.33,117120,-0.036861361
S25,Downstream,92,,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,,726398.99,5315740.85,136.33,117120,-0.036861361
S25,Downstream,125,5,LT,vegetation,Mixed Trees/Shrubs/Pasture,,14-Jul-15,4,463,726403.01,5315743.74,136.33,117120,-0.036861361
S26a,Upstream,34,20,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,2,463,726403.52,5315744.86,136.33,117120,0.1135119215
S26a,Upstream,35,,LT,dense ferns,Mixed Trees/Shrubs/Pasture,,14-Jul-15,2,,726398.96,5315748.96,136.73,117120,0.1135119215
S26a,Upstream,20,30,LT,rock island,Mixed Trees/Shrubs/Pasture,,14-Jul-15,2,,726396.8,5315753.27,137.44,42112,0.1135119215
S26a,Upstream,13,,LT,,Mixed Trees/Shrubs/Pasture,,14-Jul-15,2,470,726392.35,5315755.37,138.07,42112,0.1135119215
S26b,Upstream,7,,LT,cutting into a large muddy hummock on the hillslope. This is what separates 26b from S31,Bushy,,14-Jul-15,2,470,726393.54,5315763.45,139.02,6720,0.2471996993
S26b,Upstream,24,,LT,,Bushy,,14-Jul-15,2,,726391.09,5315767.63,140.34,1984,0.2471996993
S26b,Upstream,37,,LT,very steep,Bushy,,14-Jul-15,2,,726389.26,5315771.94,140.34,1984,0.2471996993
S26b,Upstream,66,50,LT,,Bushy,,14-Jul-15,2,,726391.48,5315776.18,141.98,1920,0.2471996993
S26b,Upstream,13,,LT,,Bushy,,14-Jul-15,2,,726389.51,5315780.95,141.98,1856,0.2471996993
S26b,Upstream,23,40,LT,,Bushy,,14-Jul-15,2,,726386.44,5315783.98,144.29,1856,0.2471996993
S26b,Upstream,36,10,LT,,Bushy,,14-Jul-15,2,,726383.34,5315787.98,144.29,1856,0.2471996993
S26b,Upstream,60,20,LT,,Bushy,,14-Jul-15,2,,726382.7,5315792.3,146.29,1792,0.2471996993
S26b,Upstream,47,,LT,,Bushy,,14-Jul-15,2,,726381.42,5315797.31,146.29,1728,0.2471996993
S26b,Upstream,47,,LT,,Bushy,,14-Jul-15,2,,726382.87,5315801.14,148.4,1728,0.2471996993
S26b,Upstream,74,,LT,,Bushy,,14-Jul-15,2,,726384.06,5315806.84,150.54,1664,0.2471996993
S26b,Upstream,20,,LT,very steep with dense vines,Bushy,,14-Jul-15,2,,726386.53,5315810.95,150.54,1664,0.2471996993
S26b,Upstream,32,10,LT,,Bushy,,14-Jul-15,2,,726387.28,5315815.55,153.11,1600,0.2471996993
S26b,Upstream,15,,LT,,Bushy,,14-Jul-15,2,,726387.35,5315820.38,153.11,1600,0.2471996993
S26b,Upstream,19,10,LT,,Bushy,,14-Jul-15,2,,726387.8,5315825.25,155.45,1536,0.2471996993
S26b,Upstream,87,,LT,pool,Bushy,,14-Jul-15,2,,726386.95,5315830.37,157.03,1472,0.2471996993
S26b,Upstream,73,80,LT,leaf litter,Bushy,,14-Jul-15,2,,726386.4,5315835.45,157.03,1472,0.2471996993
S26b,Upstream,41,20,LT,above dam made by tree roots,Bushy,,14-Jul-15,2,,726385.11,5315839.94,159.21,1408,0.2471996993
S26b,Upstream,63,,LT,pool,Bushy,,14-Jul-15,2,,726385.27,5315844.53,159.21,1344,0.2471996993
S26b,Upstream,57,10,LT,,Bushy,,14-Jul-15,2,464,726384.58,5315849.85,161.38,1344,0.2471996993
S27,Upstream,23,60,LT,,Bushy,,14-Jul-15,1,464,726385.03,5315854.24,163.51,1280,0.1946096416
S27,Upstream,30,,LT,,Bushy,,14-Jul-15,1,,726390.06,5315856.21,164.05,1280,0.1946096416
S27,Upstream,55,60,LT,,Bushy,,14-Jul-15,1,,726391.03,5315860.83,164.05,1216,0.1946096416
S27,Upstream,62,60,LT,,Bushy,,14-Jul-15,1,,726392.62,5315865.36,166.1,1216,0.1946096416
S27,Upstream,10,40,LT,,Bushy,,14-Jul-15,1,,726395.22,5315868.83,166.1,1152,0.1946096416
S27,Upstream,18,20,LT,,Bushy,,14-Jul-15,1,,726399.78,5315871.81,168.53,1152,0.1946096416
S28,Upstream,19,10,LT,,Pasture,,14-Jul-15,2,464,726380.7,5315852.06,161.38,29120,0.257425697
S28,Upstream,9,10,LT,mud clumps + grass,Pasture,,14-Jul-15,2,,726380.32,5315856.82,163.51,2048,0.257425697
S28,Upstream,63,10,LT,,Pasture,,14-Jul-15,2,,726377.7,5315860.7,163.29,1984,0.257425697
S28,Upstream,43,60,LT,,Pasture,,14-Jul-15,2,,726373.37,5315863.48,165.43,1984,0.257425697
S28,Upstream,226,70,LT,islands + grass,Pasture,,14-Jul-15,2,,726370.42,5315866.34,165.75,1984,0.257425697
S28,Upstream,18,50,LT,,Pasture,,14-Jul-15,2,466,726368.12,5315871.2,167.87,1920,0.257425697
S29,Upstream,35,10,LT,,Pasture,,14-Jul-15,1,466,726371.41,5315873.05,167.87,1920,0.2765202804
S29,Upstream,8,,LT,,Pasture,,14-Jul-15,1,,726372.64,5315876.73,167.87,1856,0.2765202804
S29,Upstream,25,10,LT,grass,Pasture,,14-Jul-15,1,,726375.91,5315880.74,169.96,1856,0.2765202804
S29,Upstream,26,,LT,,Pasture,,14-Jul-15,1,,726378.58,5315884.82,169.96,1792,0.2765202804
S29,Upstream,25,30,LT,,Pasture,,14-Jul-15,1,,726381.3,5315888.06,172.3,1792,0.2765202804
S29,Upstream,56,50,LT,,Pasture,,14-Jul-15,1,,726380.2,5315893.38,172.32,1728,0.2765202804
S29,Upstream,0,,LT,,Pasture,,14-Jul-15,1,,726379,5315898.07,174.74,1728,0.2765202804
S29,Upstream,5,,LT,,Pasture,,14-Jul-15,1,,726375.86,5315902.32,177.25,1664,0.2765202804
S30,Upstream,25,20,LT,vegetation,Pasture,,14-Jul-15,1,466,726363.85,5315871.03,168.43,20416,0.177937915
S30,Upstream,127,40,LT,mud clumps,Pasture,,14-Jul-15,1,,726361.74,5315875.35,168.43,20416,0.177937915
S30,Upstream,6,,"LT, G",,Pasture,,14-Jul-15,1,,726357.94,5315878.92,170.5,17216,0.177937915
S30,Upstream,55,80,LT,,Pasture,,14-Jul-15,1,,726356.5,5315884.21,171.25,15936,0.177937915
S31,Downstream,58,10,LT,,Pasture,,14-Jul-15,1,,726294,5315872.12,179.61,37888,-0.2301690239
S31,Downstream,57,,LT,,Pasture,,14-Jul-15,1,,726294.72,5315867.1,177.86,37888,-0.2301690239
S31,Downstream,6,,LT,,Pasture,,14-Jul-15,1,,726297.96,5315864.5,177.86,37888,-0.2301690239
S31,Downstream,4,,LT,series of small standing pools,Pasture,,14-Jul-15,1,,726300.03,5315860.55,176.16,37888,-0.2301690239
S31,Downstream,115,50,LT,,Pasture,,14-Jul-15,1,,726304.07,5315857.38,174.55,39040,-0.2301690239
S31,Downstream,95,40,LT,,Pasture,,14-Jul-15,1,,726307.37,5315854.88,172.82,39040,-0.2301690239
S31,Downstream,104,70,LT,,Pasture,,14-Jul-15,1,,726311.51,5315852.13,171.15,40192,-0.2301690239
S31,Downstream,12,20,LT,,Pasture,,14-Jul-15,1,,726310.95,5315847.68,169.39,41408,-0.2301690239
S31,Downstream,120,10,LT,,Pasture,,14-Jul-15,1,,726311.34,5315842.39,169.39,41408,-0.2301690239
S31,Downstream,21,,LT,,Pasture,,14-Jul-15,1,,726315.04,5315839.03,167.74,41472,-0.2301690239
S31,Downstream,2,,LT,,Pasture,,14-Jul-15,1,,726319.59,5315839.4,165.94,41472,-0.2301690239
S31,Downstream,0,,LT,,Pasture,,14-Jul-15,1,,726323.51,5315840.39,167.73,41472,-0.2301690239
S31,Downstream,0,,LT,,Pasture,,14-Jul-15,1,,726323.46,5315835.59,165.94,41472,-0.2301690239
S31,Downstream,0,,LT,,Pasture,,14-Jul-15,1,,726328.25,5315835.67,164.31,41536,-0.2301690239
S31,Downstream,0,,LT,,Pasture,,14-Jul-15,1,,726331.49,5315834.5,164.31,41536,-0.2301690239
S31,Downstream,0,,LT,,Pasture,,14-Jul-15,1,,726333.39,5315829.84,160.94,41536,-0.2301690239
S31,Downstream,0,,LT,,Pasture,,14-Jul-15,1,,726337.29,5315826.83,160.94,41600,-0.2301690239
S31,Downstream,0,,LT,,Pasture,,14-Jul-15,1,,726338.27,5315822.55,159.13,41600,-0.2301690239
S31,Downstream,0,,LT,,Pasture,,14-Jul-15,1,,726341.57,5315820.21,157.64,41600,-0.2301690239
S31,Downstream,43,50,LT,,Pasture,,14-Jul-15,1,,726345.58,5315817.36,157.64,41664,-0.2301690239
S31,Downstream,13,,LT,,Pasture,,14-Jul-15,1,,726347.55,5315813.12,154.39,41664,-0.2301690239
S31,Downstream,17,,LT,,Pasture,,14-Jul-15,1,,726349.48,5315808.63,154.39,41728,-0.2301690239
S31,Downstream,14,10,LT,,Pasture,,14-Jul-15,1,,726352.74,5315804.93,152.56,41728,-0.2301690239
S31,Downstream,80,60,LT,,Pasture,,14-Jul-15,1,,726357.53,5315805.05,151.15,41728,-0.2301690239
S31,Downstream,25,,"LT, DV",very dense bushes,Bushy,,14-Jul-15,1,,726362.08,5315803.87,151.15,41792,-0.2301690239
S31,Downstream,14,,LT,,Bushy,,14-Jul-15,1,,726362.58,5315798.68,149.33,41792,-0.2301690239
S31,Downstream,0,,LT,,Bushy,,14-Jul-15,1,,726365.44,5315794.83,147.99,41856,-0.2301690239
S31,Downstream,11,,LT,,Bushy,,14-Jul-15,1,,726364.28,5315789.9,146.22,41856,-0.2301690239
S31,Downstream,26,10,LT,,Pasture,,14-Jul-15,1,,726367.26,5315786.28,146.22,41856,-0.2301690239
S31,Downstream,23,10,LT,,Pasture,,14-Jul-15,1,,726369.89,5315782.35,144.76,41920,-0.2301690239
S31,Downstream,25,20,LT,,Pasture,,14-Jul-15,1,,726370.38,5315777.85,144.76,41920,-0.2301690239
S31,Downstream,27,30,LT,,Pasture,,14-Jul-15,1,,726375.5,5315776.87,143.38,41920,-0.2301690239
S31,Downstream,28,10,LT,,Pasture,,14-Jul-15,1,,726379.11,5315775.57,142.48,41984,-0.2301690239
S31,Downstream,151,60,LT,,Pasture,,14-Jul-15,1,,726378.83,5315770.99,140.96,41984,-0.2301690239
S31,Downstream,32,30,LT,,Pasture,,14-Jul-15,1,,726379.5,5315766.43,139.8,41984,-0.2301690239
S31,Downstream,14,10,LT,,Pasture,,14-Jul-15,1,,726384.02,5315767.78,140.96,41984,-0.2301690239
S31,Downstream,22,20,LT,,Pasture,,14-Jul-15,1,,726387.51,5315764.44,139.02,42048,-0.2301690239
S31,Downstream,8,,LT,rejoins S26a,Pasture,,14-Jul-15,1,470,726388.69,5315759.44,139.02,42048,-0.2301690239
